agl_thermal_conductivity_300K,agl_debye_temperature,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K
7.57011,506.087,42.7204,41.8711,3.05133e-05
7.54685,372.99,22.7139,22.2756,3.26201e-05
7.56451,335.965,25.7999,25.4074,2.44748e-05
7.56667,390.08,33.722,33.1628,3.17827e-05
7.56975,562.931,51.7407,50.695,3.25631e-05
7.56586,505.878,42.7255,41.8758,3.0518e-05
7.58922,288.026,11.8159,11.4813,4.6812e-05
7.58854,317.959,11.5767,11.3623,3.55586e-05
7.60505,347.128,14.6019,14.074,6.35062e-05
7.61752,287.975,11.8209,11.4815,4.73275e-05
7.65006,354.942,17.3001,16.8287,4.5923e-05
7.62667,274.014,5.84707,5.7615,2.54187e-05
7.63722,537.045,47.2563,46.3327,3.21897e-05
7.66413,352.04,14.3905,14.0361,3.71249e-05
7.64308,635.894,34.8247,33.9514,4.18531e-05
7.71269,604.146,55.4531,54.417,3.04502e-05
7.65702,324.896,11.6669,11.3419,5.16948e-05
7.66612,401.014,19.5358,19.2597,2.25521e-05
7.66685,357.951,14.29,14.0023,3.10374e-05
7.70811,527.868,32.059,31.071,4.75432e-05
7.70526,369.044,14.3071,13.9457,3.87714e-05
7.68251,528.77,32.0464,31.0485,4.78682e-05
7.69475,450.103,14.0142,13.4804,5.32582e-05
7.67884,343.925,14.3768,14.078,3.43713e-05
7.71637,353.074,22.9885,22.4496,4.04246e-05
7.71193,563.912,43.9673,43.0698,3.18164e-05
7.7122,220.064,6.019,5.84779,5.69634e-05
7.7162,506.011,45.3428,44.4861,2.93019e-05
7.71198,778.873,62.7683,61.288,5.02396e-05
7.71814,281.999,11.7839,11.5004,4.98838e-05
7.72215,390.001,22.6021,22.1251,3.46139e-05
7.73625,445.056,13.9488,13.5056,4.44493e-05
7.72475,461.895,21.9164,21.4143,3.81312e-05
7.73331,428.882,22.2168,21.7468,3.09595e-05
7.73813,375.035,22.6077,22.2527,2.88828e-05
7.73676,466.916,32.6057,32.035,2.72764e-05
7.76564,355.964,17.295,16.8238,4.59237e-05
7.74984,545.91,31.3241,30.719,3.24544e-05
7.75328,632.11,34.8117,34.0179,3.48084e-05
7.8075,643.065,20.1224,19.3205,6.00815e-05
7.76807,296.005,17.4193,17.1652,2.149e-05
7.77548,289.974,11.8094,11.4738,4.69525e-05
7.77919,641.001,29.8241,28.9903,4.33578e-05
7.76832,357.923,17.2829,16.8099,4.60286e-05
7.78567,230.99,8.907,8.74348,3.13016e-05
7.78574,411.916,33.5599,32.8732,3.1697e-05
7.78672,496.778,10.8788,10.5293,5.36392e-05
7.79197,393.859,14.372,13.8205,6.61159e-05
7.80497,224.024,6.01978,5.84209,4.82766e-05
7.79525,595.98,50.6796,49.7025,3.33503e-05
7.79786,358.93,14.2857,13.9998,3.08894e-05
7.81394,360.066,17.273,16.7993,4.60721e-05
7.81833,359.079,14.2805,13.9961,3.0768e-05
7.68962,352.967,25.6354,25.2462,3.06279e-05
7.81125,352.092,17.2815,16.8432,3.71409e-05
7.82415,246.035,5.8906,5.80562,2.33554e-05
7.82403,475.013,32.4473,31.9118,2.7797e-05
7.83495,222.049,5.96032,5.84234,3.23046e-05
7.84458,419.992,33.2063,32.7372,2.22444e-05
7.84843,352.99,22.9908,22.4552,4.02887e-05
7.83205,309.956,17.3757,17.0901,2.5398e-05
7.86248,388.049,11.446,11.077,5.13443e-05
7.85344,309.062,5.88201,5.70331,5.06926e-05
7.86469,440.906,14.0108,13.5335,5.49868e-05
7.86825,559.035,46.4826,45.7396,2.63465e-05
7.85942,362.041,25.5563,25.1558,3.08937e-05
7.89203,241.026,8.90698,8.7234,3.60178e-05
7.89434,331.035,28.7807,28.2839,3.02964e-05
7.90645,548.985,44.3373,43.4606,3.08448e-05
7.91563,302.013,17.338,17.1319,2.12368e-05
7.91064,559.912,61.8202,60.9382,2.45043e-05
7.91356,699.912,42.3908,41.7651,2.62791e-05
7.92696,290.99,14.6975,14.3367,4.281e-05
9.03572,631.921,49.8561,48.6239,4.16186e-05
7.91498,369.902,14.2754,13.9433,3.86672e-05
7.9416,460.945,43.5365,42.84,2.83622e-05
7.97086,216.963,5.99639,5.85033,4.37229e-05
7.96679,476.924,43.0091,42.4742,2.1512e-05
7.9702,421.929,33.3326,32.7189,3.12831e-05
7.97862,485.93,42.9631,42.2992,2.67094e-05
7.97634,336.894,8.84954,8.47803,6.70341e-05
7.9926,240.981,5.94941,5.81645,3.74746e-05
7.99827,312.898,5.96345,5.69936,6.7863e-05
8.00427,289.025,5.91797,5.73854,4.26667e-05
8.01272,247.997,8.87021,8.70747,3.13936e-05
8.02287,416.038,16.8591,16.4147,4.47348e-05
8.01671,456.975,32.7365,32.19,2.71765e-05
8.01742,943.79,77.4033,76.3564,2.25129e-05
7.98844,447.041,24.7103,24.2571,2.78367e-05
8.02321,370.995,22.6688,22.2876,2.72369e-05
8.02587,256.007,5.97481,5.79386,4.96658e-05
8.02815,511.033,52.8693,52.185,2.13518e-05
8.04392,356.986,34.0515,33.6069,2.26144e-05
8.0453,375.96,33.8462,33.3521,2.38865e-05
8.04596,467.859,13.7985,13.3587,5.51047e-05
8.05303,335.05,11.5494,11.2991,3.19088e-05
8.05739,476.937,24.4601,23.9135,3.5725e-05
7.86497,464.946,16.6436,16.054,5.9046e-05
8.07541,278.939,5.96867,5.75822,6.13811e-05
8.07941,541.314,13.4225,12.8643,5.98376e-05
8.0945,542.034,34.1752,33.371,3.94845e-05
8.0964,788.077,35.5855,34.7779,4.096e-05
8.09732,543.126,34.1523,33.3492,3.94791e-05
8.12529,346.029,14.4232,14.0717,3.62135e-05
8.13169,332.062,14.4478,14.1402,3.25487e-05
8.13977,483.107,16.5496,15.9188,6.01608e-05
8.14234,548.613,10.7579,10.245,8.69868e-05
8.14298,805.022,43.7521,42.8924,3.22034e-05
8.15281,375.885,11.7018,11.1442,7.73202e-05
8.1558,359.037,17.2071,16.7969,4.09663e-05
8.15657,273.915,5.94669,5.76472,5.60672e-05
8.15657,333.993,14.4204,14.1253,3.11501e-05
8.2128,227.018,5.95194,5.83635,3.16787e-05
8.13463,441.853,14.07,13.5322,5.91306e-05
8.16661,569.861,41.0996,40.3883,2.85933e-05
8.17369,385.942,14.1317,13.8488,3.08786e-05
8.15289,438.924,16.5315,16.2339,2.80207e-05
8.1994,329.969,17.2771,16.9763,3.28841e-05
8.21078,676.22,33.744,33.0337,3.50213e-05
8.20598,541.854,31.471,30.7963,3.24476e-05
8.20743,466.052,21.6985,21.3595,2.84524e-05
8.20635,490.942,21.6809,21.112,4.29911e-05
8.22578,635.106,44.4079,43.6388,2.81947e-05
7.95492,307.045,5.94983,5.70917,6.5768e-05
8.23293,311.025,14.4924,14.2381,3.38625e-05
8.23457,370.023,25.4731,25.0828,2.47702e-05
6.91493,461.048,32.9532,32.1404,4.07075e-05
8.24079,462.017,27.2045,26.7571,2.84588e-05
8.24208,363.051,14.2572,13.9757,3.05956e-05
8.24246,490.953,48.1952,47.4592,2.54865e-05
8.26256,422.075,22.2901,21.818,3.65875e-05
8.25379,418.999,33.2384,32.7508,2.36368e-05
8.26358,319.064,11.5925,11.3617,2.9186e-05
8.26076,398.018,16.844,16.5339,2.95211e-05
8.25852,353.051,14.3274,14.0306,3.42397e-05
8.23859,663.797,43.7514,42.8275,3.39539e-05
8.28028,367.846,11.5027,11.1643,5.09747e-05
8.26117,354.051,14.3208,14.0244,3.42076e-05
8.28532,233.086,6.01296,5.8292,6.38301e-05
8.29073,336.024,22.8576,22.5799,2.15065e-05
8.3186,353.052,8.62337,8.41794,3.34249e-05
8.30316,410.016,11.3796,10.9799,5.58758e-05
8.33272,603.092,55.4016,54.4501,2.88089e-05
8.3004,307.922,5.9388,5.7078,6.26955e-05
8.31014,227.026,5.95267,5.83513,3.2105e-05
8.30143,345.051,8.67667,8.44466,4.17147e-05
8.32178,710.97,28.3706,27.6402,3.98573e-05
8.30179,313.079,11.7171,11.3913,4.80834e-05
8.32804,393.969,14.1394,13.8065,3.82645e-05
8.33021,292.99,8.76259,8.59336,3.29947e-05
8.32987,564.062,30.8889,30.3914,2.71389e-05
8.33455,642.977,20.0323,19.3262,4.28657e-05
8.43418,322.928,11.6799,11.3524,4.91397e-05
8.34545,444.985,24.6736,24.2744,2.56371e-05
8.35081,272.98,5.89975,5.76511,3.82592e-05
8.35813,889.44,33.0891,31.9406,7.71624e-05
8.36492,456.986,24.6325,24.1429,3.08473e-05
8.36363,389.967,22.4419,22.114,2.28472e-05
8.36669,429.069,33.0673,32.6064,2.46182e-05
8.38235,521.896,26.6319,25.9581,4.72638e-05
8.37143,405.993,33.3903,32.9367,2.27217e-05
8.37322,584.018,30.5377,30.0373,2.72668e-05
8.39012,358.993,11.6313,11.2085,5.68505e-05
8.36831,291.03,8.8603,8.60348,4.65041e-05
8.40423,745.098,41.13,40.4067,3.18323e-05
8.41088,737.007,46.0631,45.1928,3.18721e-05
8.41287,446.056,38.418,37.7516,3.02248e-05
8.33359,600.894,20.498,19.8385,5.09286e-05
8.42147,309.967,11.6741,11.3984,3.77418e-05
8.43048,396.973,16.847,16.5421,2.92572e-05
8.42864,338.079,17.2619,16.9258,2.89356e-05
8.44384,327.001,17.2455,16.9921,3.08195e-05
8.42959,558.176,41.5453,40.6744,3.78553e-05
8.43198,381.052,22.6197,22.1997,3.18067e-05
8.44264,301.017,17.354,17.1371,2.23634e-05
8.43927,424.08,24.9551,24.5223,2.73436e-05
8.45122,428.095,33.3276,32.6414,3.64517e-05
8.45294,410.938,16.8884,16.4538,3.86149e-05
8.45109,566.88,31.1563,30.3654,3.66905e-05
8.41027,363.057,14.2548,13.9746,3.19486e-05
8.46655,428.036,33.1138,32.6239,2.32242e-05
8.47704,441.927,24.832,24.3191,3.3279e-05
8.48278,436.922,43.9994,43.3177,2.56158e-05
8.44062,391.091,16.9856,16.5871,3.96559e-05
8.48667,362.173,2.99843,2.80441,0.0001125
8.48951,372.94,17.0877,16.7083,3.76558e-05
8.49468,452.773,8.61035,8.08926,9.63413e-05
8.49596,420.093,16.8209,16.3851,3.89115e-05
8.50561,406.989,33.4284,32.9237,2.55157e-05
8.52146,298.967,11.6229,11.4323,2.57764e-05
8.53221,444.949,16.7605,16.2093,4.84866e-05
8.53122,512.061,37.0615,36.5037,2.49967e-05
8.54239,717.01,32.9248,32.1085,4.06102e-05
8.51868,291.932,8.85514,8.59978,4.63138e-05
8.55492,565.976,61.5466,60.7058,2.39486e-05
8.57141,694.254,28.7093,27.9751,3.73412e-05
8.55725,591.208,20.4578,19.9564,4.1305e-05
8.58663,562.147,26.0438,25.3778,4.28994e-05
8.58942,350.902,5.78623,5.61939,4.32939e-05
8.59961,484.237,13.7134,13.2472,4.93813e-05
8.61561,412.075,11.2763,10.9629,4.48338e-05
8.6245,381.109,14.1678,13.8754,3.41201e-05
8.63916,371.01,8.60862,8.36418,5.12515e-05
8.64278,336.965,17.3228,16.9365,3.25339e-05
8.64435,444.066,14.0775,13.5224,6.6989e-05
8.6483,386.078,11.3773,11.0809,4.39694e-05
8.62931,414.025,14.1507,13.6969,5.03639e-05
8.65932,369.145,11.5378,11.1623,5.61194e-05
8.70074,424.033,16.9925,16.3675,5.69121e-05
8.81427,272.961,8.84456,8.64823,3.40219e-05
8.72689,566.12,10.7605,10.1546,0.00010384
8.71533,245.992,5.92463,5.80808,3.25411e-05
8.71762,593.973,45.4622,44.7959,2.44349e-05
8.73024,548.878,46.8137,45.9894,3.04247e-05
8.73116,303.968,8.87427,8.571,5.55758e-05
8.73841,636.977,29.6193,29.0727,3.10338e-05
8.73733,347.087,11.6525,11.2567,5.29779e-05
8.74056,312.032,14.4751,14.2321,2.86668e-05
8.7444,712.91,28.3593,27.5908,3.89177e-05
8.75458,699.054,9.86829,9.3089,0.000111641
8.73596,316.914,5.92488,5.69088,6.08617e-05
8.74182,343.985,14.3382,14.0762,2.96697e-05
8.76878,305.004,14.6228,14.2698,4.15603e-05
8.7769,508.049,31.8679,31.3612,2.62437e-05
8.78862,699.102,47.2784,46.424,3.12063e-05
8.73818,329.12,5.95804,5.6706,7.18817e-05
8.7746,340.889,8.64611,8.45482,3.19154e-05
8.78351,378.092,17.0528,16.675,3.36361e-05
8.82561,397.929,14.1272,13.78,3.72208e-05
8.78355,347.973,8.6585,8.43441,4.10964e-05
8.79377,389.98,16.8873,16.5847,3.081e-05
8.82757,419.027,14.0083,13.657,4.16188e-05
8.85598,210.031,6.02965,5.86089,4.86584e-05
8.85574,581.886,30.5613,30.0697,2.69332e-05
8.85793,369.035,33.8833,33.4501,2.20996e-05
8.87382,404.158,14.1857,13.7564,4.86257e-05
8.87946,503.961,26.6146,26.1936,2.74521e-05
8.86998,417.996,16.8556,16.4033,4.52597e-05
8.87307,667.92,38.9411,37.9713,3.85085e-05
8.86582,667.911,38.9432,37.9715,3.85648e-05
8.91879,401.955,14.0975,13.7575,3.99066e-05
8.89253,667.74,38.9443,37.9758,3.84864e-05
8.86989,668.226,38.9335,37.9635,3.85151e-05
8.90737,497.868,32.2553,31.5524,3.15292e-05
8.90865,704.963,51.7596,50.8725,2.85557e-05
8.93333,256.015,5.8653,5.79084,2.25369e-05
8.93943,653.738,41.7556,40.7241,3.79726e-05
8.94236,306.088,14.621,14.2675,4.15552e-05
8.94492,588.129,45.6922,44.9593,2.67687e-05
8.94477,296.983,8.84219,8.58652,4.63046e-05
8.95214,300.982,14.6382,14.289,4.15588e-05
8.95797,352.028,14.3596,14.0386,3.87052e-05
8.93597,395.025,33.5405,33.0961,2.13373e-05
8.94635,296.053,8.84517,8.59038,4.61965e-05
8.98051,308.002,11.6203,11.4027,2.69779e-05
8.97896,451.057,16.4769,16.145,3.01631e-05
8.98835,360.007,28.4086,27.9722,2.59157e-05
8.99071,405.087,25.1952,24.7211,2.99851e-05
9.01853,898.974,64.4877,63.5489,2.56798e-05
8.99216,403.888,14.091,13.7499,3.99737e-05
9.00158,278.003,5.84653,5.75523,2.63591e-05
9.02686,301.053,8.78836,8.57437,3.79584e-05
8.8924,356.96,11.4199,11.2063,3.45748e-05
9.03874,407.791,8.657,8.24843,8.60598e-05
9.2368,208.999,3.02296,2.93077,8.04333e-05
9.05983,588.944,25.4568,24.9576,3.44975e-05
9.07963,892.153,121.317,119.936,2.00783e-05
9.08492,349.988,22.7152,22.4616,1.95398e-05
9.09051,375.982,22.5085,22.2377,1.92104e-05
9.09154,392.993,22.4034,22.0803,2.31224e-05
9.08635,398.034,17.0457,16.5466,5.25546e-05
9.09627,430.884,13.9798,13.5892,4.24014e-05
9.09629,478.995,32.3344,31.8354,2.72894e-05
9.10191,487.078,32.2158,31.7131,2.4788e-05
9.11913,363.97,14.273,13.971,3.2964e-05
9.1335,408.011,14.0635,13.7238,3.99026e-05
9.12632,217.959,5.99372,5.84892,5.18219e-05
9.13882,460.075,43.5191,42.8437,2.7148e-05
9.14279,470.886,10.958,10.6637,4.06591e-05
9.14633,306.968,11.6017,11.4053,2.37754e-05
9.14877,508.969,2.82346,2.6248,7.74484e-05
9.16734,391.025,14.1347,13.8209,3.61079e-05
9.17035,306.93,14.6126,14.2634,4.12569e-05
9.11969,367.102,11.5856,11.1738,6.05749e-05
9.17144,305.987,8.73118,8.55637,3.65379e-05
9.18582,515.242,16.2819,15.655,6.40903e-05
9.18881,377.041,22.555,22.2265,2.46784e-05
9.21966,317.882,8.85397,8.53119,5.78187e-05
9.19453,293.043,5.90149,5.73096,4.75441e-05
9.20846,383.094,14.217,13.8665,3.76617e-05
9.18577,328.066,14.3903,14.1527,2.82073e-05
9.21722,603.884,50.2852,49.4638,2.56874e-05
9.18958,416.003,22.3311,21.8731,3.47898e-05
9.22488,271.011,17.5268,17.2964,2.82458e-05
9.22958,452.952,32.6954,32.2443,2.38577e-05
9.23851,347.076,11.5948,11.2555,5.5689e-05
9.34111,329.994,11.5948,11.3203,4.40427e-05
9.26422,617.163,40.0715,39.2495,3.16919e-05
9.26618,375.949,22.4888,22.233,1.83685e-05
9.26675,281.967,5.90011,5.74947,4.2114e-05
9.28502,712.084,32.8317,32.2036,3.37375e-05
9.29641,537.069,52.0708,51.4283,2.04069e-05
9.28139,316.939,5.76751,5.68234,2.88171e-05
9.28669,340.943,17.1767,16.9048,2.44831e-05
9.29799,520.834,13.4032,12.992,4.60103e-05
9.30297,499.054,31.9756,31.5156,2.2487e-05
9.3104,461.98,43.4944,42.8207,2.7085e-05
9.32491,414.049,33.304,32.8339,2.43003e-05
9.26826,328.031,5.7475,5.66212,2.78962e-05
9.28988,253.057,11.7861,11.5908,3.30967e-05
9.33555,366.051,14.3484,13.9627,4.81869e-05
9.33515,433.035,16.619,16.2782,3.10539e-05
9.33765,409.034,14.0064,13.7128,3.44357e-05
8.58351,181.993,11.9064,11.7841,4.24175e-05
9.36146,225.032,5.98212,5.8393,4.34542e-05
9.3074,174.014,6.01873,5.90297,4.63384e-05
9.3854,224.047,5.98276,5.84047,4.34488e-05
9.37669,743.22,32.1627,31.4938,3.48119e-05
9.36741,447.14,5.63589,5.40219,5.65252e-05
9.33039,403.007,22.328,21.9914,2.22467e-05
9.39438,370.93,17.1412,16.7208,4.5704e-05
9.36843,492.083,32.1122,31.6248,2.42026e-05
9.40973,587.069,20.5274,20.0028,4.23011e-05
9.40141,298.943,5.82141,5.71703,3.0544e-05
9.3884,350.885,11.5625,11.2363,4.65642e-05
9.41409,366.055,8.57797,8.37737,3.59642e-05
9.41627,463.066,11.043,10.7116,5.01423e-05
9.44713,302.045,11.807,11.433,6.69171e-05
9.42934,477.914,16.3524,15.9416,4.60322e-05
9.43318,342.062,11.6733,11.2792,5.15344e-05
9.44035,410.928,14.0428,13.7051,3.9776e-05
9.44074,590.018,40.7116,39.9208,3.35798e-05
9.47314,266.928,5.98311,5.77863,7.06699e-05
9.44616,430.937,22.1128,21.7222,2.81165e-05
9.46606,496.884,13.5281,13.1577,4.19517e-05
9.47224,451.047,32.8231,32.2806,2.77763e-05
9.48938,320.131,5.90334,5.6849,6.30915e-05
8.51477,464.071,10.9932,10.7009,4.10269e-05
9.4852,465.975,43.4063,42.734,2.71271e-05
9.45353,319.957,17.3324,17.0335,3.00386e-05
9.49588,283.921,5.89672,5.74727,4.19342e-05
9.49789,310.064,14.5958,14.2478,4.11764e-05
9.50478,391.966,14.1272,13.8155,3.43363e-05
9.50369,523.908,10.6804,10.3764,5.31398e-05
9.51818,389.033,16.9528,16.5959,3.42447e-05
9.51054,371.881,17.1341,16.7128,4.56432e-05
9.51945,820.238,19.8642,19.0349,7.99075e-05
9.53462,373.963,17.1318,16.6999,4.61259e-05
9.49308,304.018,8.82888,8.56932,4.44586e-05
9.54676,510.887,31.9697,31.3339,3.46364e-05
9.532,287.033,5.89045,5.74128,4.18394e-05
9.56287,510.062,34.4291,33.9443,2.26502e-05
9.56745,491.881,8.29362,7.92405,7.95266e-05
9.57759,262.975,5.94993,5.78286,5.19933e-05
9.57913,513.965,47.6253,46.8854,2.87909e-05
9.59098,647.19,29.5337,28.8761,3.45696e-05
9.59656,701.19,14.3849,13.9181,4.39824e-05
9.60039,725.995,37.2079,36.4434,3.13465e-05
9.61502,392.061,11.3722,11.0545,4.72808e-05
10.574,381.932,8.69171,8.33546,7.7226e-05
9.61979,452.041,32.6869,32.2589,2.31446e-05
9.61989,374.019,8.71955,8.36145,7.73436e-05
9.63836,368.06,22.6749,22.3093,2.84921e-05
9.63404,397.918,22.5238,22.0478,3.66021e-05
9.63433,319.003,11.5435,11.3586,2.4412e-05
9.66995,310.022,8.72039,8.54651,3.11965e-05
9.66002,433.059,11.2034,10.8638,4.40106e-05
9.66569,225.035,5.98122,5.83974,4.33633e-05
9.67786,362.014,8.61982,8.39147,4.35622e-05
9.6639,285.932,5.89265,5.74405,4.17921e-05
9.67572,441.955,32.8529,32.4059,2.1842e-05
9.68269,570.963,41.0891,40.3703,3.03754e-05
9.68717,259.075,5.93978,5.78935,5.29621e-05
9.68866,329.975,11.5435,11.3172,2.76956e-05
9.68916,249.964,5.94577,5.8026,3.74936e-05
9.70285,433.874,13.9436,13.5713,4.14387e-05
9.69296,384.135,5.77705,5.55051,5.9221e-05
9.69597,456.94,11.1375,10.7474,6.05174e-05
9.72353,395.055,11.4063,11.0465,5.05361e-05
9.72447,375.126,17.1176,16.6935,4.57247e-05
9.72579,590.997,50.4888,49.8475,2.11014e-05
9.73365,303.965,11.625,11.415,2.60834e-05
9.67699,506.838,5.49134,5.24126,7.26335e-05
9.7397,367.004,14.2421,13.9527,3.10948e-05
9.73825,266.083,5.98466,5.78022,6.21967e-05
9.74992,361.939,28.385,27.9559,2.77693e-05
9.75844,383.911,14.166,13.8617,3.47064e-05
9.73462,289.963,5.89358,5.73604,4.39599e-05
9.76084,360.963,8.57244,8.39132,3.54063e-05
9.76342,784.243,26.8762,26.1577,4.65451e-05
9.76387,383.006,14.1625,13.8674,3.27115e-05
9.77146,329.905,8.74283,8.49247,4.61747e-05
9.77976,534.908,57.3537,56.6335,2.09301e-05
9.79763,382.066,14.1647,13.8713,3.25499e-05
9.77969,226.008,5.97962,5.8373,4.35918e-05
9.81288,346.023,11.4579,11.2517,2.42544e-05
9.81633,509.075,42.3979,41.7997,2.44213e-05
9.83813,274.072,5.99929,5.76688,6.59811e-05
9.828,381.96,14.1654,13.8719,3.25448e-05
9.82987,264.011,5.94264,5.78035,5.12233e-05
9.82994,529.972,31.7065,31.0092,3.77529e-05
9.84921,451.107,16.5548,16.1534,4.58251e-05
9.84447,416.954,13.9778,13.6695,3.58828e-05
9.8473,287.975,14.6098,14.3423,3.83288e-05
9.86107,589.784,25.5399,24.9514,3.80283e-05
9.86722,406.085,14.0234,13.7312,3.26462e-05
9.89684,357.063,14.2752,14.0059,2.89277e-05
9.87259,498.106,32.1219,31.5305,2.7853e-05
9.87386,429.916,13.8512,13.5839,2.97133e-05
9.88278,301.98,14.6272,14.2863,4.17024e-05
9.89598,442.964,24.7111,24.2981,2.64082e-05
9.9215,487.057,10.782,10.5734,3.60783e-05
9.91385,446.923,16.4111,16.1691,2.68343e-05
10.0737,449.22,8.42078,8.09417,6.456e-05
9.92393,810.111,32.8653,32.0345,4.20204e-05
9.92486,613.087,25.068,24.5856,3.33154e-05
9.92868,654.868,29.2845,28.7173,2.9094e-05
9.89912,557.572,8.14285,7.65102,0.000115547
9.91841,631.084,34.6296,34.0225,3.23995e-05
9.91478,398.045,14.0897,13.7813,3.61865e-05
9.94129,384.91,14.1502,13.8555,3.26561e-05
9.94163,460.953,10.957,10.7105,4.19838e-05
9.94177,394.98,22.3614,22.0667,2.24043e-05
9.94812,236.032,5.93983,5.82281,3.33728e-05
9.84164,450.102,5.54833,5.38645,4.66557e-05
9.96371,376.848,8.70898,8.35088,7.73645e-05
9.96286,782.99,97.213,96.0076,2.22742e-05
9.98105,379.005,16.9484,16.6637,2.57266e-05
10.0092,591.049,50.5484,49.836,2.40271e-05
9.99209,535.002,21.0252,20.6032,3.07806e-05
10.028,313.932,5.90418,5.69537,6.30338e-05
10.0361,481.067,32.2835,31.8041,2.50694e-05
10.0362,410.995,25.0371,24.6542,2.53062e-05
10.0522,382.911,14.1595,13.8667,3.25278e-05
13.4861,724.839,46.6778,45.5938,3.9017e-05
10.0761,876.304,37.1231,36.4268,3.28759e-05
10.08,498.872,21.5042,21.0199,4.04377e-05
9.98587,445.928,5.63012,5.40207,5.77634e-05
10.0879,504.09,26.7381,26.196,3.36091e-05
10.0696,548.048,31.1626,30.6865,2.45162e-05
10.09,621.872,39.7455,39.1159,2.72881e-05
10.0825,357.912,8.56824,8.40057,3.57759e-05
10.0977,1156.87,75.7425,74.9567,2.16498e-05
10.1089,442.984,13.8839,13.5112,4.14955e-05
10.0825,329.049,14.3959,14.1511,2.59232e-05
10.1183,355.105,11.4835,11.2165,4.46545e-05
10.1274,385.103,11.3219,11.0824,3.23023e-05
10.1294,447.014,13.8434,13.4868,4.11928e-05
10.1291,387.054,14.1138,13.8397,3.24296e-05
10.1485,511.905,21.2727,20.8729,2.79311e-05
10.1765,391.966,14.1075,13.813,3.55208e-05
10.1961,398.025,11.4214,11.0326,5.29685e-05
10.1797,379.098,8.70158,8.34353,7.7362e-05
10.1877,393.974,22.5028,22.0828,3.13626e-05
10.1871,563.091,25.8846,25.3564,3.37122e-05
10.2297,463.928,16.3343,16.0395,2.76427e-05
10.2761,399.132,8.59199,8.27159,6.19745e-05
10.3437,726.37,21.2648,20.5121,4.60781e-05
10.2547,507.149,26.6972,26.1556,3.35849e-05
10.2684,378.939,8.51131,8.33337,3.68706e-05
10.2818,406.048,14.0478,13.7338,3.52918e-05
10.2721,281.947,5.90157,5.7497,4.64415e-05
10.294,408.953,11.3889,10.9838,5.80952e-05
10.301,417.968,5.69319,5.47212,4.72584e-05
9.77354,333.083,8.6585,8.48028,3.3562e-05
10.3141,565.039,25.8486,25.323,3.36216e-05
10.3178,447.044,13.8621,13.4899,4.1492e-05
10.3242,512.087,18.5758,18.2591,3.53423e-05
10.3245,794.176,30.8982,30.2769,3.51345e-05
10.3284,440.023,16.6136,16.2296,3.98e-05
10.3391,884.229,36.8569,36.1696,3.26662e-05
10.3512,638.715,29.9705,29.0475,4.88579e-05
10.3614,315.078,11.5928,11.3748,3.45134e-05
10.3644,478.099,21.6578,21.247,2.94313e-05
10.3954,362.938,8.5531,8.3862,3.56657e-05
10.4016,407.908,14.0032,13.7199,3.50557e-05
10.4233,380.946,25.3166,24.9696,2.27203e-05
10.424,355.768,34.5345,33.7181,4.3475e-05
10.4273,383.087,11.3235,11.0932,3.07737e-05
10.4091,399.052,8.44083,8.26538,2.9878e-05
10.5626,494.945,8.10073,7.89798,3.83319e-05
10.4643,827.183,30.2823,29.4807,5.77642e-05
10.4555,360.913,5.75663,5.5971,4.80328e-05
10.4561,373.983,16.9805,16.6969,3.23342e-05
10.4573,600.967,42.7573,42.1085,2.5238e-05
10.4578,333.938,14.4574,14.1294,4.00021e-05
10.4212,445.966,22.0962,21.5833,4.11718e-05
10.4681,413.954,11.1607,10.9483,3.35471e-05
10.4909,437.008,11.1551,10.8422,4.94623e-05
10.41,420.891,13.9445,13.6411,3.58137e-05
10.5036,367.974,17.0329,16.738,2.99825e-05
10.5352,518.095,18.5298,18.1993,2.87246e-05
10.5187,407.937,8.53191,8.24151,5.73618e-05
10.5184,596.852,30.296,29.7963,2.7618e-05
10.5545,309.105,8.80502,8.55448,4.61084e-05
10.519,337.001,5.75272,5.6449,3.51322e-05
10.5357,540.925,31.4479,30.8127,3.55253e-05
10.5421,355.073,5.80259,5.61246,4.87971e-05
10.5501,585.866,10.2926,10.0096,4.93637e-05
10.555,519.943,18.4982,18.1848,3.50082e-05
10.5542,257.049,5.93288,5.79124,4.36922e-05
10.7038,355.9,8.7084,8.41703,5.47231e-05
10.569,459.131,13.8749,13.4156,5.85391e-05
10.5698,485.042,32.187,31.7323,2.41762e-05
10.5618,288.983,8.73305,8.60235,2.782e-05
10.5747,421.011,22.1198,21.8174,2.43482e-05
10.5858,268.957,5.98164,5.77504,6.29912e-05
10.5611,540.896,31.4468,30.8132,3.54801e-05
10.5848,919.964,23.9728,23.3549,4.18534e-05
10.6073,540.972,31.4488,30.8173,3.541e-05
10.4693,513.026,23.8373,23.4559,2.59295e-05
10.6097,241.927,5.95407,5.81425,3.65522e-05
10.6141,541.033,31.4476,30.8164,3.54073e-05
10.6155,294.037,5.86221,5.729,4.03627e-05
10.6171,406.037,5.60695,5.49291,3.09106e-05
10.666,388.911,11.3451,11.0672,4.66673e-05
10.6465,397.043,14.0849,13.7856,3.47712e-05
10.6744,330.039,11.5052,11.3173,2.35092e-05
10.6859,723.121,32.7039,31.9548,3.43716e-05
